streetNumber,streetName,suburbName,status,postcode,lat,lng
9,College Street,Liverpool,1.0,2170.0,-33.9216414,150.9291341
11,College Street,Liverpool,1.0,2170.0,-33.9216532,150.9291295
13,College Street,Liverpool,1.0,2170.0,-33.921665000000004,150.9291249
15,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
17,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
19,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
21,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
23,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
25,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
27,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
29,College Street,Liverpool,1.0,2170.0,-33.921670899999995,150.9291226
1,Collimore Avenue,Liverpool,1.0,2170.0,-33.9192708,150.9184066
3,Collimore Avenue,Liverpool,1.0,2170.0,-33.9194561,150.9183622
5,Collimore Avenue,Liverpool,1.0,2170.0,-33.9198722,150.91827759999995
7,Collimore Avenue,Liverpool,1.0,2170.0,-33.919933,150.9182651
9,Collimore Avenue,Liverpool,1.0,2170.0,-33.92006600000001,150.9182379
11,Collimore Avenue,Liverpool,1.0,2170.0,-33.9202065,150.9182091
13,Collimore Avenue,Liverpool,1.0,2170.0,-33.9203422,150.9181813
15,Collimore Avenue,Liverpool,1.0,2170.0,-33.9204759,150.9181562
17,Collimore Avenue,Liverpool,1.0,2170.0,-33.920606799999995,150.91813430000005
19,Collimore Avenue,Liverpool,1.0,2170.0,-33.9207601,150.9181085
21,Collimore Avenue,Liverpool,1.0,2170.0,-33.9209584,150.91807519999998
23,Collimore Avenue,Liverpool,1.0,2170.0,-33.921029600000004,150.91806269999995
25,Collimore Avenue,Liverpool,1.0,2170.0,-33.9211779,150.9180365
27,Collimore Avenue,Liverpool,1.0,2170.0,-33.9212547,150.91802080000005
29,Collimore Avenue,Liverpool,1.0,2170.0,-33.9212547,150.91802080000005
1,Congressional Drive,Liverpool,1.0,2170.0,-33.9350407,150.9167582
3,Congressional Drive,Liverpool,1.0,2170.0,-33.9351885,150.9167128
5,Congressional Drive,Liverpool,1.0,2170.0,-33.9353245,150.9166219
7,Congressional Drive,Liverpool,1.0,2170.0,-33.9354336,150.91654240000003
9,Congressional Drive,Liverpool,1.0,2170.0,-33.9355684,150.9164855
11,Congressional Drive,Liverpool,1.0,2170.0,-33.9356646,150.9163946
13,Congressional Drive,Liverpool,1.0,2170.0,-33.9358007,150.9163037
15,Congressional Drive,Liverpool,1.0,2170.0,-33.9359297,150.9162242
17,Congressional Drive,Liverpool,1.0,2170.0,-33.936032899999994,150.916122
19,Congressional Drive,Liverpool,1.0,2170.0,-33.9361408,150.9160765
21,Congressional Drive,Liverpool,1.0,2170.0,-33.9362769,150.9159856
23,Congressional Drive,Liverpool,1.0,2170.0,-33.9364105,150.91596289999995
25,Congressional Drive,Liverpool,1.0,2170.0,-33.9365724,150.9158947
27,Congressional Drive,Liverpool,1.0,2170.0,-33.9366685,150.91580380000005
29,Congressional Drive,Liverpool,1.0,2170.0,-33.936764700000005,150.9157129
1,Copeland Street,Liverpool,1.0,2170.0,-33.9173625,150.9194851
3,Copeland Street,Liverpool,1.0,2170.0,-33.917522,150.9194851
5,Copeland Street,Liverpool,1.0,2170.0,-33.9176018,150.9194851
7,Copeland Street,Liverpool,1.0,2170.0,-33.91774960000001,150.9194397
9,Copeland Street,Liverpool,1.0,2170.0,-33.91789740000001,150.91939419999997
11,Copeland Street,Liverpool,1.0,2170.0,-33.91808020000001,150.91920969999995
13,Copeland Street,Liverpool,1.0,2170.0,-33.9182844,150.91934880000005
15,Copeland Street,Liverpool,1.0,2170.0,-33.918507500000004,150.9192949
17,Copeland Street,Liverpool,1.0,2170.0,-33.918507500000004,150.9192949
19,Copeland Street,Liverpool,1.0,2170.0,-33.918699600000004,150.91925790000005
21,Copeland Street,Liverpool,1.0,2170.0,-33.9188333,150.9192352
23,Copeland Street,Liverpool,1.0,2170.0,-33.91896699999999,150.91921240000005
25,Copeland Street,Liverpool,1.0,2170.0,-33.9191148,150.919167
27,Copeland Street,Liverpool,1.0,2170.0,-33.9192456,150.91917990000005
29,Copeland Street,Liverpool,1.0,2170.0,-33.9197356,150.9190525
1,Coxs Avenue,Liverpool,1.0,2170.0,-33.932452000000005,150.91322419999997
3,Coxs Avenue,Liverpool,1.0,2170.0,-33.9324109,150.91289519999995
5,Coxs Avenue,Liverpool,1.0,2170.0,-33.9323688,150.9125771
7,Coxs Avenue,Liverpool,1.0,2170.0,-33.932284499999994,150.9123271
9,Coxs Avenue,Liverpool,1.0,2170.0,-33.9323737,150.9120544
11,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
13,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
15,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
17,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
19,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
21,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
23,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
25,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
27,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
29,Coxs Avenue,Liverpool,1.0,2170.0,-33.932318,150.9121552
1,Crawford Subway,Liverpool,1.0,2170.0,-33.92092,150.92314
3,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
5,Crawford Subway,Liverpool,1.0,2170.0,-33.92092,150.92314
7,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
9,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
11,Crawford Subway,Liverpool,1.0,2170.0,-33.923500700000005,150.9251924
13,Crawford Subway,Liverpool,1.0,2170.0,-33.91846100000001,150.9241718
15,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
17,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
19,Crawford Subway,Liverpool,1.0,2170.0,-33.92092,150.92314
21,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
23,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
25,Crawford Subway,Liverpool,1.0,2170.0,-33.908488,150.9195938
27,Crawford Subway,Liverpool,1.0,2170.0,-33.923500700000005,150.9251924
29,Crawford Subway,Liverpool,1.0,2170.0,-33.91846100000001,150.9241718
1,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
3,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
5,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
7,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
9,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
11,Cullens Avenue,Liverpool,1.0,2170.0,-33.9360704,150.90930500000005
13,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
15,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
17,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
19,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
21,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
23,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
25,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
27,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
29,Cullens Avenue,Liverpool,1.0,2170.0,-33.93607190000001,150.9093187
1,Cullens Place,Liverpool,1.0,2170.0,-33.9366217,150.9083506
3,Cullens Place,Liverpool,1.0,2170.0,-33.9367249,150.9084415
5,Cullens Place,Liverpool,1.0,2170.0,-33.9369242,150.9084415
7,Cullens Place,Liverpool,1.0,2170.0,-33.9370109,150.9086233
9,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
11,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
13,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
15,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
17,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
19,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
21,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
23,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
25,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
27,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
29,Cullens Place,Liverpool,1.0,2170.0,-33.9368354,150.9087579
1,Cypress Place,Liverpool,1.0,2170.0,-33.93692619999999,150.9184716
3,Cypress Place,Liverpool,1.0,2170.0,-33.93687500000001,150.9182971
5,Cypress Place,Liverpool,1.0,2170.0,-33.9368086,150.918116
7,Cypress Place,Liverpool,1.0,2170.0,-33.9367287,150.91789440000005
9,Cypress Place,Liverpool,1.0,2170.0,-33.9365576,150.917849
11,Cypress Place,Liverpool,1.0,2170.0,-33.9363816,150.9179399
13,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
15,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
17,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
19,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
21,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
23,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
25,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
27,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
29,Cypress Place,Liverpool,1.0,2170.0,-33.9363743,150.9178791
1,Dale Avenue,Liverpool,1.0,2170.0,-33.9260374,150.9052335
3,Dale Avenue,Liverpool,1.0,2170.0,-33.9260007,150.9049203
5,Dale Avenue,Liverpool,1.0,2170.0,-33.9259458,150.9046696
7,Dale Avenue,Liverpool,1.0,2170.0,-33.9259271,150.90444240000005
9,Dale Avenue,Liverpool,1.0,2170.0,-33.925931799999994,150.90430600000005
11,Dale Avenue,Liverpool,1.0,2170.0,-33.925885,150.90412419999996
13,Dale Avenue,Liverpool,1.0,2170.0,-33.925849799999995,150.9039879
15,Dale Avenue,Liverpool,1.0,2170.0,-33.9258428,150.9038061
17,Dale Avenue,Liverpool,1.0,2170.0,-33.925796000000005,150.90362439999996
19,Dale Avenue,Liverpool,1.0,2170.0,-33.9257311,150.9035176
21,Dale Avenue,Liverpool,1.0,2170.0,-33.92579370000001,150.9033063
23,Dale Avenue,Liverpool,1.0,2170.0,-33.9257586,150.9031699
25,Dale Avenue,Liverpool,1.0,2170.0,-33.9257516,150.90298810000004
27,Dale Avenue,Liverpool,1.0,2170.0,-33.9257165,150.9028518
29,Dale Avenue,Liverpool,1.0,2170.0,-33.9256696,150.90267
1,Danalam Street,Liverpool,1.0,2170.0,-33.933145,150.9128043
3,Danalam Street,Liverpool,1.0,2170.0,-33.9331098,150.912668
5,Danalam Street,Liverpool,1.0,2170.0,-33.933063,150.9124862
7,Danalam Street,Liverpool,1.0,2170.0,-33.933056,150.9123044
9,Danalam Street,Liverpool,1.0,2170.0,-33.933037299999995,150.9120772
11,Danalam Street,Liverpool,1.0,2170.0,-33.9329401,150.9119965
13,Danalam Street,Liverpool,1.0,2170.0,-33.9330035,150.9117502
15,Danalam Street,Liverpool,1.0,2170.0,-33.933086100000004,150.9112791
17,Danalam Street,Liverpool,1.0,2170.0,-33.9328173,150.9107592
19,Danalam Street,Liverpool,1.0,2170.0,-33.932850200000004,150.9105774
21,Danalam Street,Liverpool,1.0,2170.0,-33.9328034,150.91039569999995
23,Danalam Street,Liverpool,1.0,2170.0,-33.9327167,150.9102139
25,Danalam Street,Liverpool,1.0,2170.0,-33.932709700000004,150.9100321
27,Danalam Street,Liverpool,1.0,2170.0,-33.9328622,150.90985030000004
29,Danalam Street,Liverpool,1.0,2170.0,-33.9329284,150.9101426
1,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9367612,150.9165719
3,Deerwood Avenue,Liverpool,1.0,2170.0,-33.936748,150.9165764
5,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9368065,150.91680369999997
7,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9370195,150.91683369999996
9,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9369552,150.9174968
11,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9369891,150.91766719999995
13,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9369855,150.9178429
15,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9370429,150.91803080000003
17,Deerwood Avenue,Liverpool,1.0,2170.0,-33.937101500000004,150.918258
19,Deerwood Avenue,Liverpool,1.0,2170.0,-33.9370967,150.9183944
21,Deerwood Avenue,Liverpool,1.0,2170.0,-33.93713400000001,150.91838
23,Deerwood Avenue,Liverpool,1.0,2170.0,-33.93713400000001,150.91838
25,Deerwood Avenue,Liverpool,1.0,2170.0,-33.93713400000001,150.91838
27,Deerwood Avenue,Liverpool,1.0,2170.0,-33.93713400000001,150.91838
29,Deerwood Avenue,Liverpool,1.0,2170.0,-33.93713400000001,150.91838
1,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
3,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
5,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
7,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
9,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
11,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
13,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
15,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
17,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
19,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
21,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
23,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
25,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
27,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
29,Dewsbury Lane,Liverpool,1.0,2170.0,-33.9222349,150.9256223
1,Doral Place,Liverpool,1.0,2170.0,-33.9373718,150.9154011
3,Doral Place,Liverpool,1.0,2170.0,-33.9373605,150.9153948
5,Doral Place,Liverpool,1.0,2170.0,-33.93743320000001,150.915213
7,Doral Place,Liverpool,1.0,2170.0,-33.937649,150.9151221
9,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
11,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
13,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
15,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
17,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
19,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
21,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
23,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
25,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
27,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
29,Doral Place,Liverpool,1.0,2170.0,-33.9376323,150.91546680000005
1,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
3,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
5,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
7,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
9,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
11,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
13,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
15,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
17,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
19,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
21,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
23,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
25,Edith Pathway,Liverpool,1.0,2170.0,-33.913482200000004,150.91066130000004
27,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
29,Edith Pathway,Liverpool,1.0,2170.0,-33.9134691,150.91069869999995
1,Edith Avenue,Liverpool,1.0,2170.0,-33.914312100000004,150.9124407
3,Edith Avenue,Liverpool,1.0,2170.0,-33.9143849,150.912259
5,Edith Avenue,Liverpool,1.0,2170.0,-33.9144531,150.91209890000005
7,Edith Avenue,Liverpool,1.0,2170.0,-33.91436220000001,150.91196340000005
9,Edith Avenue,Liverpool,1.0,2170.0,-33.9141599,150.9118499
11,Edith Avenue,Liverpool,1.0,2170.0,-33.9141129,150.9117573
13,Edith Avenue,Liverpool,1.0,2170.0,-33.9139817,150.9116227
15,Edith Avenue,Liverpool,1.0,2170.0,-33.9139226,150.9115279
17,Edith Avenue,Liverpool,1.0,2170.0,-33.9138669,150.9114864
19,Edith Avenue,Liverpool,1.0,2170.0,-33.9136887,150.9112591
21,Edith Avenue,Liverpool,1.0,2170.0,-33.9135855,150.9111682
23,Edith Avenue,Liverpool,1.0,2170.0,-33.9135106,150.9110319
25,Edith Avenue,Liverpool,1.0,2170.0,-33.9134637,150.9108501
27,Edith Avenue,Liverpool,1.0,2170.0,-33.913280799999995,150.9107592
29,Edith Avenue,Liverpool,1.0,2170.0,-33.9131237,150.91069109999995
1,Edwin Place,Liverpool,1.0,2170.0,-33.9326397,150.9089868
3,Edwin Place,Liverpool,1.0,2170.0,-33.9325669,150.9091686
5,Edwin Place,Liverpool,1.0,2170.0,-33.932548100000005,150.90932769999995
7,Edwin Place,Liverpool,1.0,2170.0,-33.93264420000001,150.9096231
9,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
11,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
13,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
15,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
17,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
19,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
21,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
23,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
25,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
27,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
29,Edwin Place,Liverpool,1.0,2170.0,-33.9328028,150.9093325
1,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
3,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
5,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
7,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
9,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9206119,150.9279386
11,Elizabeth Drive,Liverpool,1.0,2170.0,-33.920451799999995,150.9276888
13,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
15,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
17,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
19,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
21,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
23,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
25,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
27,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
29,Elizabeth Drive,Liverpool,1.0,2170.0,-33.9197523,150.9215517
1,Elizabeth Street,Liverpool,1.0,2170.0,-33.9204284,150.9275979
3,Elizabeth Street,Liverpool,1.0,2170.0,-33.920596,150.9279419
5,Elizabeth Street,Liverpool,1.0,2170.0,-33.920596,150.9279419
7,Elizabeth Street,Liverpool,1.0,2170.0,-33.920596,150.9279419
9,Elizabeth Street,Liverpool,1.0,2170.0,-33.9206119,150.9279386
11,Elizabeth Street,Liverpool,1.0,2170.0,-33.920451799999995,150.9276888
13,Elizabeth Street,Liverpool,1.0,2170.0,-33.9203953,150.92759919999997
15,Elizabeth Street,Liverpool,1.0,2170.0,-33.9205984,150.9279591
17,Elizabeth Street,Liverpool,1.0,2170.0,-33.920599200000005,150.9279649
19,Elizabeth Street,Liverpool,1.0,2170.0,-33.9206,150.9279706
21,Elizabeth Street,Liverpool,1.0,2170.0,-33.9206009,150.9279764
23,Elizabeth Street,Liverpool,1.0,2170.0,-33.92060170000001,150.9279821
25,Elizabeth Street,Liverpool,1.0,2170.0,-33.9206025,150.9279878
27,Elizabeth Street,Liverpool,1.0,2170.0,-33.9206033,150.9279936
29,Elizabeth Street,Liverpool,1.0,2170.0,-33.92060410000001,150.9279993
1,Ferrington Crescent,Liverpool,1.0,2170.0,-33.92320490000001,150.9060472
3,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9231874,150.9060329
5,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9233187,150.9060784
7,Ferrington Crescent,Liverpool,1.0,2170.0,-33.923461700000004,150.9061692
9,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9235944,150.9062494
11,Ferrington Crescent,Liverpool,1.0,2170.0,-33.923736,150.9063056
13,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9238791,150.9063965
15,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9239541,150.9065328
17,Ferrington Crescent,Liverpool,1.0,2170.0,-33.924097100000004,150.90662369999995
19,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9242518,150.90676000000005
21,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9242846,150.90696450000004
23,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9240533,150.9069314
25,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9240533,150.9069314
27,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9240533,150.9069314
29,Ferrington Crescent,Liverpool,1.0,2170.0,-33.9240533,150.9069314
1,Flowerdale Road,Liverpool,1.0,2170.0,-33.916258899999995,150.90980359999998
3,Flowerdale Road,Liverpool,1.0,2170.0,-33.916253000000005,150.9097594
5,Flowerdale Road,Liverpool,1.0,2170.0,-33.9164033,150.90982419999997
7,Flowerdale Road,Liverpool,1.0,2170.0,-33.91656029999999,150.90971399999995
9,Flowerdale Road,Liverpool,1.0,2170.0,-33.9166799,150.90971399999995
11,Flowerdale Road,Liverpool,1.0,2170.0,-33.9168277,150.9096685
13,Flowerdale Road,Liverpool,1.0,2170.0,-33.9169801,150.909873
15,Flowerdale Road,Liverpool,1.0,2170.0,-33.9170834,150.90957759999995
17,Flowerdale Road,Liverpool,1.0,2170.0,-33.9172288,150.9096004
19,Flowerdale Road,Liverpool,1.0,2170.0,-33.9173625,150.90957759999995
21,Flowerdale Road,Liverpool,1.0,2170.0,-33.91748949999999,150.9096176
23,Flowerdale Road,Liverpool,1.0,2170.0,-33.9176182,150.90948669999997
25,Flowerdale Road,Liverpool,1.0,2170.0,-33.9178305,150.9095524
27,Flowerdale Road,Liverpool,1.0,2170.0,-33.9178305,150.9095524
29,Flowerdale Road,Liverpool,1.0,2170.0,-33.9180496,150.90951040000004
1,Forbes Street,Liverpool,1.0,2170.0,-33.9146414,150.9310485
3,Forbes Street,Liverpool,1.0,2170.0,-33.9145903,150.9307114
5,Forbes Street,Liverpool,1.0,2170.0,-33.9147639,150.9306886
7,Forbes Street,Liverpool,1.0,2170.0,-33.9149514,150.93065280000005
9,Forbes Street,Liverpool,1.0,2170.0,-33.9149514,150.93065280000005
11,Forbes Street,Liverpool,1.0,2170.0,-33.9152166,150.9306659
13,Forbes Street,Liverpool,1.0,2170.0,-33.9154977,150.9305493
15,Forbes Street,Liverpool,1.0,2170.0,-33.9154977,150.9305493
17,Forbes Street,Liverpool,1.0,2170.0,-33.9156883,150.9304841
19,Forbes Street,Liverpool,1.0,2170.0,-33.916575200000004,150.9303378
